record_id,complaint,department,data_source
4841,"At the outside the house, water supply is weak. It is the street is wet. please send maintenance.",water,SYNTHETIC TRAINING DATA
4042,Residents noticed garbage is overflowing neighborhood corner; it is smells bad. please send maintenance.,waste,SYNTHETIC TRAINING DATA
8830,Park irrigation is damaged children's park and it is blocks the walkway. please arrange a visit.,parks,SYNTHETIC TRAINING DATA
9975,We have an issue: construction debris is blocking access commercial street. It is site needs inspection. please arrange a visit.,building,SYNTHETIC TRAINING DATA
6371,Sewer cover is leaking at the intersection and it is the drain is not working. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
11372,Traffic signal is hanging loose near my building and it is people may be in danger. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
5582,Can the municipality inspect an issue: water pipe is leaking near the building. It is residents have no supply. please inspect the issue Reference area 6358.,water,SYNTHETIC TRAINING DATA
4859,"At the outside the house, no water is reaching homes. It is pressure keeps dropping. we need assistance.",water,SYNTHETIC TRAINING DATA
3370,"At the near the market, waste container is full. It is blocks the sidewalk. please arrange a visit.",waste,SYNTHETIC TRAINING DATA
7646,A complaint about tree branch is blocking the path children's park; it is blocks the walkway. please handle it soon.,parks,SYNTHETIC TRAINING DATA
4467,Residents noticed an issue: rubbish is scattered outside our building. It is has been there for days. kindly investigate.,waste,SYNTHETIC TRAINING DATA
217,There is an issue: road crack neighborhood road. It is damaging cars. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
598,A complaint about pothole intersection; it is causing congestion. we need assistance.,roads,SYNTHETIC TRAINING DATA
5584,Our neighborhood has water meter area is leaking outside the house; it is pressure keeps dropping. please arrange a visit.,water,SYNTHETIC TRAINING DATA
5689,I want to report an issue: water pressure is very low commercial area. It is needs inspection. please resolve it.,water,SYNTHETIC TRAINING DATA
2979,Street lamp is damaged main avenue and it is area is very dark. this needs attention.,lighting,SYNTHETIC TRAINING DATA
7270,"Our neighborhood has sewage is overflowing behind the shops. It is needs urgent cleaning, so this needs attention.",sewage,SYNTHETIC TRAINING DATA
649,I am reporting broken curb neighborhood road; it is blocking traffic. please inspect the issue.,roads,SYNTHETIC TRAINING DATA
10524,Traffic signal is hanging loose beside the school and it is residents are worried. kindly investigate.,public_safety,SYNTHETIC TRAINING DATA
9045,"We have abandoned building is deteriorating near our house. It is hazard is visible, so please inspect the issue.",building,SYNTHETIC TRAINING DATA
9209,"Residents noticed building work appears unsafe residential block. It is parts may fall, so please arrange a visit.",building,SYNTHETIC TRAINING DATA
5978,"A complaint about no water is reaching homes residential street. It is the street is wet, so please arrange a visit.",water,SYNTHETIC TRAINING DATA
5610,Residents noticed clean water is flooding the street residential street; it is needs inspection. please arrange a visit Reference area 4891.,water,SYNTHETIC TRAINING DATA
10002,Can the municipality inspect abandoned building is deteriorating corner property; it is work continues late. please send maintenance.,building,SYNTHETIC TRAINING DATA
4201,"There is trash was not collected next to the mosque. It is smells bad, so kindly investigate.",waste,SYNTHETIC TRAINING DATA
878,Residents noticed an issue: pothole intersection. It is getting worse. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
1536,A complaint about an issue: street light is out residential street. It is area is very dark. please send maintenance.,lighting,SYNTHETIC TRAINING DATA
3188,"At the outside our building, garbage bags are piling up. It is smells bad. please send maintenance.",waste,SYNTHETIC TRAINING DATA
4566,Water pressure is very low outside the house and it is residents have no supply. please resolve it.,water,SYNTHETIC TRAINING DATA
10333,Our neighborhood has abandoned building is deteriorating next door; it is work continues late. please arrange a visit.,building,SYNTHETIC TRAINING DATA
3945,Residents noticed illegal dumping neighborhood corner; it is attracts insects. please send maintenance.,waste,SYNTHETIC TRAINING DATA
6983,"Our neighborhood has sewage water is in the street at the intersection. It is the drain is not working, so this needs attention.",sewage,SYNTHETIC TRAINING DATA
6804,Sewer cover is leaking behind the shops and it is the drain is not working. please resolve it.,sewage,SYNTHETIC TRAINING DATA
1931,"At the walkway, broken light pole. It is visibility is poor. please inspect the issue.",lighting,SYNTHETIC TRAINING DATA
3669,Please check an issue: rubbish is scattered outside our building. It is has been there for days. please arrange a visit.,waste,SYNTHETIC TRAINING DATA
2874,A complaint about an issue: broken light pole intersection. It is area is very dark. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
6527,"At the residential street, drain smells strongly. It is pedestrians cannot pass. please resolve it Reference area 7229.",sewage,SYNTHETIC TRAINING DATA
8294,Tree branch is blocking the path neighborhood park and it is looks neglected. please inspect the issue.,parks,SYNTHETIC TRAINING DATA
7621,"I want to report tree branch is blocking the path public garden. It is needs cleaning, so please handle it soon.",parks,SYNTHETIC TRAINING DATA
8760,"A complaint about grass is dying children's park. It is needs maintenance, so please arrange a visit.",parks,SYNTHETIC TRAINING DATA
2847,A complaint about an issue: street lamp is damaged neighborhood. It is needs repair. please send maintenance.,lighting,SYNTHETIC TRAINING DATA
9785,Abandoned building is deteriorating commercial street and it is site needs inspection. please arrange a visit.,building,SYNTHETIC TRAINING DATA
952,"A complaint about damaged asphalt neighborhood road. It is getting worse, so kindly investigate.",roads,SYNTHETIC TRAINING DATA
4639,"We have no water is reaching homes neighborhood. It is water is being wasted, so please resolve it.",water,SYNTHETIC TRAINING DATA
8376,"Please check playground equipment is broken public garden. It is needs cleaning, so please resolve it.",parks,SYNTHETIC TRAINING DATA
2933,A complaint about several lights are off residential street; it is pedestrians cannot see well. please inspect the issue.,lighting,SYNTHETIC TRAINING DATA
242,"Please send a team for open manhole main road. It is unsafe for drivers, so please resolve it.",roads,SYNTHETIC TRAINING DATA
2702,"At the walkway, several lights are off. It is drivers struggle at night. we need assistance.",lighting,SYNTHETIC TRAINING DATA
5052,"At the commercial area, water meter area is leaking. It is needs inspection. this needs attention.",water,SYNTHETIC TRAINING DATA
4792,Can the municipality inspect clean water is flooding the street outside the house; it is problem is continuous. please arrange a visit.,water,SYNTHETIC TRAINING DATA
5879,Please send a team for water pipe is leaking neighborhood; it is pressure keeps dropping. this needs attention.,water,SYNTHETIC TRAINING DATA
1954,I want to report an issue: street light is out main avenue. It is area is very dark. we need assistance.,lighting,SYNTHETIC TRAINING DATA
7697,Grass is dying children's park and it is looks neglected. please inspect the issue.,parks,SYNTHETIC TRAINING DATA
11115,"At the at the intersection, smoke coming from a utility box. It is people may be in danger. please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
2435,Broken light pole walkway and it is pedestrians cannot see well. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
7209,Sewer cover is leaking near the school and it is wastewater is pooling. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
7194,"At the at the intersection, sewer drain is blocked. It is needs urgent cleaning. please handle it soon.",sewage,SYNTHETIC TRAINING DATA
9691,A complaint about an issue: wall is cracked near our house. It is parts may fall. kindly investigate.,building,SYNTHETIC TRAINING DATA
5499,Water supply is weak commercial area and it is pressure keeps dropping. please inspect the issue.,water,SYNTHETIC TRAINING DATA
499,"I want to report open manhole school entrance. It is causing congestion, so please send maintenance.",roads,SYNTHETIC TRAINING DATA
11187,"There is smoke coming from a utility box at the intersection. It is people may be in danger, so please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
5678,"At the commercial area, no water is reaching homes. It is needs inspection. please handle it soon.",water,SYNTHETIC TRAINING DATA
3497,I am reporting an issue: rubbish is scattered beside the school. It is attracts insects. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
504,Pothole school entrance and it is damaging cars. please send maintenance.,roads,SYNTHETIC TRAINING DATA
1812,Several lights are off walkway and it is needs repair. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
7273,"At the at the intersection, drain smells strongly. It is pedestrians cannot pass. we need assistance.",sewage,SYNTHETIC TRAINING DATA
6713,"At the neighborhood entrance, drain smells strongly. It is bad odor is spreading. this needs attention.",sewage,SYNTHETIC TRAINING DATA
4511,Water pipe is leaking our block and it is water is being wasted. please resolve it.,water,SYNTHETIC TRAINING DATA
503,"I am reporting pothole intersection. It is unsafe for drivers, so we need assistance.",roads,SYNTHETIC TRAINING DATA
4544,Please check an issue: clean water is flooding the street commercial area. It is water is being wasted. please inspect the issue.,water,SYNTHETIC TRAINING DATA
910,"At the side street, pothole. It is getting worse. please arrange a visit.",roads,SYNTHETIC TRAINING DATA
4607,"At the commercial area, water supply is weak. It is pressure keeps dropping. please send maintenance.",water,SYNTHETIC TRAINING DATA
2636,We have broken light pole main avenue; it is area is very dark. kindly investigate.,lighting,SYNTHETIC TRAINING DATA
3473,"We have rubbish is scattered beside the school. It is has been there for days, so this needs attention.",waste,SYNTHETIC TRAINING DATA
8953,Please check an issue: tree branch is blocking the path children's park. It is children cannot use it safely. please handle it soon.,parks,SYNTHETIC TRAINING DATA
2404,Please send a team for street light is out residential street; it is area is very dark. please send maintenance.,lighting,SYNTHETIC TRAINING DATA
6612,"At the near our homes, sewer drain is blocked. It is pedestrians cannot pass. please handle it soon.",sewage,SYNTHETIC TRAINING DATA
9726,Wall is cracked near the sidewalk and it is site needs inspection. kindly investigate.,building,SYNTHETIC TRAINING DATA
4139,Can the municipality inspect an issue: trash was not collected next to the mosque. It is smells bad. please resolve it.,waste,SYNTHETIC TRAINING DATA
9688,Our neighborhood has abandoned building is deteriorating next door; it is work continues late. please resolve it.,building,SYNTHETIC TRAINING DATA
11355,"I am reporting smoke coming from a utility box outside the market. It is area needs immediate attention, so kindly investigate.",public_safety,SYNTHETIC TRAINING DATA
9479,Can the municipality inspect an issue: abandoned building is deteriorating next door. It is parts may fall. please inspect the issue.,building,SYNTHETIC TRAINING DATA
4676,"At the neighborhood, water pipe is leaking. It is problem is continuous. please handle it soon.",water,SYNTHETIC TRAINING DATA
9079,"I want to report wall is cracked next door. It is work continues late, so please resolve it.",building,SYNTHETIC TRAINING DATA
5910,Please send a team for clean water is flooding the street our block; it is the street is wet. please resolve it.,water,SYNTHETIC TRAINING DATA
948,I want to report an issue: damaged asphalt neighborhood road. It is unsafe for drivers. kindly investigate.,roads,SYNTHETIC TRAINING DATA
3154,"At the neighborhood corner, waste container is full. It is attracts insects. please arrange a visit.",waste,SYNTHETIC TRAINING DATA
11639,Our neighborhood has an issue: fire in a building at the intersection. It is needs a safety response. please resolve it.,public_safety,SYNTHETIC TRAINING DATA
9774,"At the near our house, wall is cracked. It is work continues late. we need assistance.",building,SYNTHETIC TRAINING DATA
433,"At the service road, road crack. It is causing congestion. please handle it soon.",roads,SYNTHETIC TRAINING DATA
66,"A complaint about road crack neighborhood road. It is getting worse, so please inspect the issue.",roads,SYNTHETIC TRAINING DATA
7864,We have playground equipment is broken community park; it is needs maintenance. kindly investigate.,parks,SYNTHETIC TRAINING DATA
4018,"Can the municipality inspect waste container is full neighborhood corner. It is smells bad, so please arrange a visit.",waste,SYNTHETIC TRAINING DATA
6428,"At the residential street, drain smells strongly. It is it is getting worse. kindly investigate.",sewage,SYNTHETIC TRAINING DATA
5259,"At the commercial area, water meter area is leaking. It is the street is wet. please handle it soon.",water,SYNTHETIC TRAINING DATA
8948,I am reporting an issue: playground equipment is broken playground. It is looks neglected. kindly investigate.,parks,SYNTHETIC TRAINING DATA
5539,Water supply is weak our block and it is the street is wet. this needs attention.,water,SYNTHETIC TRAINING DATA
5547,I want to report an issue: water pressure is very low near the building. It is residents have no supply. please arrange a visit.,water,SYNTHETIC TRAINING DATA
3018,There is an issue: illegal dumping public parking area. It is blocks the sidewalk. please send maintenance.,waste,SYNTHETIC TRAINING DATA
3953,Please check trash was not collected outside our building; it is has been there for days. please handle it soon.,waste,SYNTHETIC TRAINING DATA
3819,We have an issue: illegal dumping beside the school. It is smells bad. please send maintenance.,waste,SYNTHETIC TRAINING DATA
3621,Illegal dumping neighborhood corner and it is needs collection. kindly investigate.,waste,SYNTHETIC TRAINING DATA
2339,I am reporting street light is out park entrance; it is has been dark for days. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
94,"Please check damaged asphalt school entrance. It is causing congestion, so please arrange a visit.",roads,SYNTHETIC TRAINING DATA
5931,No water is reaching homes residential street and it is needs inspection. this needs attention.,water,SYNTHETIC TRAINING DATA
9417,I want to report an issue: construction fence is damaged near the sidewalk. It is site needs inspection. please resolve it.,building,SYNTHETIC TRAINING DATA
4612,I am reporting an issue: water pipe is leaking our block. It is water is being wasted. please send maintenance.,water,SYNTHETIC TRAINING DATA
8718,I am reporting an issue: grass is dying playground. It is needs maintenance. please send maintenance.,parks,SYNTHETIC TRAINING DATA
3833,Residents noticed trash was not collected neighborhood corner; it is blocks the sidewalk. please arrange a visit.,waste,SYNTHETIC TRAINING DATA
7330,Please check sewage water is in the street near the school; it is pedestrians cannot pass. this needs attention.,sewage,SYNTHETIC TRAINING DATA
8862,A complaint about tree branch is blocking the path children's park; it is looks neglected. please resolve it.,parks,SYNTHETIC TRAINING DATA
7703,Residents noticed playground equipment is broken neighborhood park; it is needs cleaning. this needs attention.,parks,SYNTHETIC TRAINING DATA
10012,"A complaint about unauthorized structure blocks the walkway corner property. It is parts may fall, so please arrange a visit.",building,SYNTHETIC TRAINING DATA
4781,Can the municipality inspect an issue: water pipe is leaking our block. It is the street is wet. we need assistance.,water,SYNTHETIC TRAINING DATA
2119,"At the neighborhood, lamp is flickering. It is visibility is poor. this needs attention.",lighting,SYNTHETIC TRAINING DATA
550,A complaint about an issue: damaged asphalt neighborhood road. It is blocking traffic. please send maintenance.,roads,SYNTHETIC TRAINING DATA
10787,Smoke coming from a utility box near a public facility and it is people may be in danger. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
2245,Residents noticed an issue: dark street main avenue. It is visibility is poor. please inspect the issue.,lighting,SYNTHETIC TRAINING DATA
5771,Please send a team for an issue: no water is reaching homes commercial area. It is the street is wet. please handle it soon.,water,SYNTHETIC TRAINING DATA
39,I am reporting uneven road main road; it is causing congestion. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
1342,Open manhole service road and it is blocking traffic. we need assistance.,roads,SYNTHETIC TRAINING DATA
7893,Residents noticed an issue: grass is dying community park. It is looks neglected. please handle it soon.,parks,SYNTHETIC TRAINING DATA
2062,"At the main avenue, lamp is flickering. It is visibility is poor. this needs attention.",lighting,SYNTHETIC TRAINING DATA
8422,"A complaint about playground equipment is broken playground. It is has been damaged for days, so please send maintenance.",parks,SYNTHETIC TRAINING DATA
1018,"At the service road, open manhole. It is getting worse. please resolve it Reference area 2824.",roads,SYNTHETIC TRAINING DATA
9036,Please check wall is cracked corner property; it is work continues late. please resolve it.,building,SYNTHETIC TRAINING DATA
6332,"Our neighborhood has sewer cover is leaking at the intersection. It is pedestrians cannot pass, so please arrange a visit.",sewage,SYNTHETIC TRAINING DATA
3932,We have an issue: waste container is full public parking area. It is blocks the sidewalk. please handle it soon.,waste,SYNTHETIC TRAINING DATA
10127,"Please send a team for wall is cracked commercial street. It is parts may fall, so please resolve it.",building,SYNTHETIC TRAINING DATA
9971,Wall is cracked near the sidewalk and it is debris reaches the road. please resolve it.,building,SYNTHETIC TRAINING DATA
2087,"A complaint about street light is out walkway. It is pedestrians cannot see well, so please handle it soon.",lighting,SYNTHETIC TRAINING DATA
1702,Broken light pole intersection and it is drivers struggle at night. please resolve it.,lighting,SYNTHETIC TRAINING DATA
1139,Open manhole intersection and it is blocking traffic. this needs attention.,roads,SYNTHETIC TRAINING DATA
6708,A complaint about sewer drain is blocked near our homes; it is needs urgent cleaning. please resolve it.,sewage,SYNTHETIC TRAINING DATA
3653,"At the public parking area, garbage bags are piling up. It is is spreading. please arrange a visit Reference area 4053.",waste,SYNTHETIC TRAINING DATA
9970,"At the near our house, unauthorized structure blocks the walkway. It is people cannot pass safely. please arrange a visit.",building,SYNTHETIC TRAINING DATA
123,"At the neighborhood road, uneven road. It is damaging cars. please inspect the issue.",roads,SYNTHETIC TRAINING DATA
5192,I am reporting an issue: no water is reaching homes residential street. It is residents have no supply. please arrange a visit.,water,SYNTHETIC TRAINING DATA
2175,We have an issue: several lights are off park entrance. It is visibility is poor. this needs attention.,lighting,SYNTHETIC TRAINING DATA
126,Please send a team for an issue: broken curb neighborhood road. It is damaging cars. please resolve it.,roads,SYNTHETIC TRAINING DATA
9848,Residents noticed building work appears unsafe commercial street; it is debris reaches the road. please inspect the issue.,building,SYNTHETIC TRAINING DATA
4013,"At the public parking area, garbage bags are piling up. It is smells bad. please resolve it.",waste,SYNTHETIC TRAINING DATA
7814,Please check park bench is broken children's park; it is has been damaged for days. kindly investigate.,parks,SYNTHETIC TRAINING DATA
4772,No water is reaching homes neighborhood and it is needs inspection. please inspect the issue.,water,SYNTHETIC TRAINING DATA
10510,Fire in a building near a public facility and it is could cause injuries. we need assistance.,public_safety,SYNTHETIC TRAINING DATA
11324,Fallen electrical cable near my building and it is situation is unsafe. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
6942,I want to report drain smells strongly behind the shops; it is needs urgent cleaning. please send maintenance.,sewage,SYNTHETIC TRAINING DATA
2383,Our neighborhood has several lights are off residential street; it is visibility is poor. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
921,"Can the municipality inspect open manhole main road. It is hard to avoid, so kindly investigate.",roads,SYNTHETIC TRAINING DATA
6248,Please send a team for an issue: wastewater is backing up at the intersection. It is wastewater is pooling. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
1599,Please check an issue: several lights are off neighborhood. It is needs repair. please inspect the issue.,lighting,SYNTHETIC TRAINING DATA
8427,Playground equipment is broken public garden and it is blocks the walkway. please inspect the issue.,parks,SYNTHETIC TRAINING DATA
7265,Our neighborhood has an issue: wastewater is backing up near the school. It is needs urgent cleaning. please handle it soon.,sewage,SYNTHETIC TRAINING DATA
7185,Please send a team for sewer drain is blocked residential street; it is wastewater is pooling. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
2010,Street lamp is damaged neighborhood and it is pedestrians cannot see well. please resolve it.,lighting,SYNTHETIC TRAINING DATA
1466,Our neighborhood has an issue: damaged asphalt service road. It is causing congestion. kindly investigate.,roads,SYNTHETIC TRAINING DATA
2662,There is an issue: lamp is flickering intersection. It is pedestrians cannot see well. kindly investigate.,lighting,SYNTHETIC TRAINING DATA
7905,"At the children's park, tree branch is blocking the path. It is blocks the walkway. this needs attention.",parks,SYNTHETIC TRAINING DATA
9171,"At the commercial street, unauthorized structure blocks the walkway. It is people cannot pass safely. this needs attention.",building,SYNTHETIC TRAINING DATA
2949,Street lamp is damaged park entrance and it is drivers struggle at night. kindly investigate.,lighting,SYNTHETIC TRAINING DATA
10260,I am reporting wall is cracked corner property; it is people cannot pass safely. we need assistance.,building,SYNTHETIC TRAINING DATA
506,Broken curb intersection and it is causing congestion. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
9380,Construction debris is blocking access commercial street and it is work continues late. please send maintenance.,building,SYNTHETIC TRAINING DATA
528,Damaged asphalt neighborhood road and it is getting worse. please send maintenance.,roads,SYNTHETIC TRAINING DATA
11999,"Please check fire in a building near my building. It is situation is unsafe, so we need assistance.",public_safety,SYNTHETIC TRAINING DATA
6300,"Can the municipality inspect sewer drain is blocked residential street. It is pedestrians cannot pass, so please inspect the issue.",sewage,SYNTHETIC TRAINING DATA
5314,"At the residential street, water supply is weak. It is needs inspection. please inspect the issue.",water,SYNTHETIC TRAINING DATA
11653,Dangerous exposed wires outside the market and it is residents are worried. please handle it soon.,public_safety,SYNTHETIC TRAINING DATA
10264,Abandoned building is deteriorating near the sidewalk and it is people cannot pass safely. we need assistance.,building,SYNTHETIC TRAINING DATA
8833,"At the neighborhood park, tree branch is blocking the path. It is children cannot use it safely. please handle it soon.",parks,SYNTHETIC TRAINING DATA
11954,Please send a team for an issue: traffic signal is hanging loose at the intersection. It is situation is unsafe. kindly investigate.,public_safety,SYNTHETIC TRAINING DATA
6574,"I want to report sewer drain is blocked near the school. It is pedestrians cannot pass, so please inspect the issue.",sewage,SYNTHETIC TRAINING DATA
10992,Our neighborhood has an issue: fallen electrical cable at the intersection. It is situation is unsafe. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
3639,"Please send a team for illegal dumping beside the school. It is needs collection, so this needs attention.",waste,SYNTHETIC TRAINING DATA
5443,Water meter area is leaking commercial area and it is needs inspection. please resolve it.,water,SYNTHETIC TRAINING DATA
11670,I want to report an issue: fire in a building at the intersection. It is needs a safety response. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
9546,Our neighborhood has construction debris is blocking access corner property; it is people cannot pass safely. please send maintenance.,building,SYNTHETIC TRAINING DATA
3061,Illegal dumping neighborhood corner and it is attracts insects. we need assistance.,waste,SYNTHETIC TRAINING DATA
11268,I am reporting an issue: gas leak on our street. It is area needs immediate attention. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
10652,"At the on our street, dangerous exposed wires. It is situation is unsafe. please send maintenance.",public_safety,SYNTHETIC TRAINING DATA
8049,Residents noticed an issue: tree branch is blocking the path neighborhood park. It is looks neglected. this needs attention.,parks,SYNTHETIC TRAINING DATA
5945,"At the our block, water pressure is very low. It is the street is wet. please handle it soon.",water,SYNTHETIC TRAINING DATA
1375,I am reporting an issue: pothole neighborhood road. It is unsafe for drivers. please inspect the issue.,roads,SYNTHETIC TRAINING DATA
9478,"At the near our house, construction debris is blocking access. It is people cannot pass safely. please handle it soon.",building,SYNTHETIC TRAINING DATA
9384,We have abandoned building is deteriorating corner property; it is work continues late. please inspect the issue.,building,SYNTHETIC TRAINING DATA
4419,Residents noticed an issue: waste container is full next to the mosque. It is needs collection. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
7659,"We have playground equipment is broken walking park. It is needs maintenance, so please resolve it.",parks,SYNTHETIC TRAINING DATA
8296,Our neighborhood has an issue: park bench is broken playground. It is needs cleaning. please handle it soon.,parks,SYNTHETIC TRAINING DATA
8836,"I want to report grass is dying children's park. It is needs maintenance, so please handle it soon.",parks,SYNTHETIC TRAINING DATA
1036,"At the neighborhood road, broken curb. It is unsafe for drivers. please handle it soon.",roads,SYNTHETIC TRAINING DATA
602,Damaged asphalt intersection and it is getting worse. please handle it soon.,roads,SYNTHETIC TRAINING DATA
6473,"Please check sewer cover is leaking near the school. It is the drain is not working, so please handle it soon.",sewage,SYNTHETIC TRAINING DATA
3515,Garbage is overflowing near the market and it is smells bad. kindly investigate.,waste,SYNTHETIC TRAINING DATA
11518,"I want to report gas leak beside the school. It is residents are worried, so please send maintenance.",public_safety,SYNTHETIC TRAINING DATA
4874,"I want to report no water is reaching homes our block. It is pressure keeps dropping, so kindly investigate.",water,SYNTHETIC TRAINING DATA
1855,Can the municipality inspect an issue: street lamp is damaged residential street. It is area is very dark. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
1059,"I am reporting open manhole main road. It is getting worse, so please resolve it.",roads,SYNTHETIC TRAINING DATA
3792,I want to report illegal dumping beside the school; it is smells bad. please send maintenance.,waste,SYNTHETIC TRAINING DATA
3051,I want to report waste container is full neighborhood corner; it is smells bad. we need assistance.,waste,SYNTHETIC TRAINING DATA
4895,Please send a team for water supply is weak outside the house; it is residents have no supply. please handle it soon.,water,SYNTHETIC TRAINING DATA
10722,"At the beside the school, traffic signal is hanging loose. It is people may be in danger. please handle it soon.",public_safety,SYNTHETIC TRAINING DATA
10808,Residents noticed smoke coming from a utility box on our street; it is situation is unsafe. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
7851,Play area is dirty neighborhood park and it is children cannot use it safely. we need assistance.,parks,SYNTHETIC TRAINING DATA
7312,Sewage is overflowing near the school and it is wastewater is pooling. please send maintenance.,sewage,SYNTHETIC TRAINING DATA
7215,Please send a team for wastewater is backing up near our homes; it is wastewater is pooling. this needs attention.,sewage,SYNTHETIC TRAINING DATA
7012,"At the residential street, drain smells strongly. It is bad odor is spreading. please send maintenance.",sewage,SYNTHETIC TRAINING DATA
10436,I want to report an issue: unauthorized structure blocks the walkway commercial street. It is site needs inspection. please send maintenance.,building,SYNTHETIC TRAINING DATA
3630,"I am reporting rubbish is scattered next to the mosque. It is smells bad, so please resolve it.",waste,SYNTHETIC TRAINING DATA
8175,"At the playground, play area is dirty. It is children cannot use it safely. please send maintenance.",parks,SYNTHETIC TRAINING DATA
6783,Our neighborhood has sewer drain is blocked residential street; it is needs urgent cleaning. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
8784,"At the neighborhood park, play area is dirty. It is needs cleaning. please resolve it.",parks,SYNTHETIC TRAINING DATA
9105,"I want to report construction debris is blocking access residential block. It is work continues late, so this needs attention.",building,SYNTHETIC TRAINING DATA
6863,"Please check drain smells strongly behind the shops. It is pedestrians cannot pass, so kindly investigate.",sewage,SYNTHETIC TRAINING DATA
5504,No water is reaching homes commercial area and it is problem is continuous. this needs attention.,water,SYNTHETIC TRAINING DATA
33,"Please send a team for broken curb intersection. It is unsafe for drivers, so please resolve it.",roads,SYNTHETIC TRAINING DATA
10396,"I am reporting abandoned building is deteriorating residential block. It is debris reaches the road, so please arrange a visit.",building,SYNTHETIC TRAINING DATA
1221,"At the side street, open manhole. It is damaging cars. this needs attention.",roads,SYNTHETIC TRAINING DATA
5690,Water supply is weak commercial area and it is water is being wasted. please handle it soon Reference area 2787.,water,SYNTHETIC TRAINING DATA
11326,"I want to report fallen electrical cable near a public facility. It is could cause injuries, so please handle it soon.",public_safety,SYNTHETIC TRAINING DATA
3299,We have garbage is overflowing outside our building; it is smells bad. please resolve it.,waste,SYNTHETIC TRAINING DATA
11371,"At the at the intersection, smoke coming from a utility box. It is needs a safety response. please send maintenance.",public_safety,SYNTHETIC TRAINING DATA
11830,Dangerous exposed wires beside the school and it is people may be in danger. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
58,Residents noticed pothole neighborhood road; it is hard to avoid. please inspect the issue.,roads,SYNTHETIC TRAINING DATA
5776,There is an issue: no water is reaching homes near the building. It is needs inspection. this needs attention.,water,SYNTHETIC TRAINING DATA
3209,"At the next to the mosque, trash was not collected. It is is spreading. kindly investigate.",waste,SYNTHETIC TRAINING DATA
6092,Sewage water is in the street residential street and it is needs urgent cleaning. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
9169,"We have unauthorized structure blocks the walkway residential block. It is debris reaches the road, so please resolve it.",building,SYNTHETIC TRAINING DATA
5660,"Can the municipality inspect water pressure is very low near the building. It is needs inspection, so we need assistance.",water,SYNTHETIC TRAINING DATA
10403,I want to report wall is cracked near our house; it is hazard is visible. please send maintenance.,building,SYNTHETIC TRAINING DATA
3582,Our neighborhood has an issue: garbage bags are piling up outside our building. It is blocks the sidewalk. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
2729,"At the neighborhood, street light is out. It is has been dark for days. we need assistance.",lighting,SYNTHETIC TRAINING DATA
9172,Our neighborhood has an issue: wall is cracked near the sidewalk. It is work continues late. please handle it soon.,building,SYNTHETIC TRAINING DATA
10656,Can the municipality inspect smoke coming from a utility box near my building; it is needs a safety response. please arrange a visit.,public_safety,SYNTHETIC TRAINING DATA
10451,Can the municipality inspect an issue: unauthorized structure blocks the walkway next door. It is parts may fall. please resolve it.,building,SYNTHETIC TRAINING DATA
11810,We have an issue: dangerous exposed wires near my building. It is situation is unsafe. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
11685,"At the near a public facility, smoke coming from a utility box. It is needs a safety response. please send maintenance.",public_safety,SYNTHETIC TRAINING DATA
2351,Street light is out residential street and it is drivers struggle at night. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
3145,"I am reporting trash was not collected next to the mosque. It is is spreading, so kindly investigate.",waste,SYNTHETIC TRAINING DATA
7241,A complaint about an issue: drain smells strongly at the intersection. It is it is getting worse. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
4376,"At the near the market, waste container is full. It is blocks the sidewalk. we need assistance.",waste,SYNTHETIC TRAINING DATA
9275,Construction debris is blocking access commercial street and it is parts may fall. please send maintenance.,building,SYNTHETIC TRAINING DATA
